submission_id,QUD,RT,age,bias,choice_options_1,choice_options_2,choice_options_3,column_number,comments,condition,correct,education,endTime,expected,experiment_id,gender,languages,prolific_id,question,response,row_number,sentence_chunk_1,sentence_chunk_2,sentence_chunk_3,sentence_chunk_4,startDate,startTime,stimulus,timeSpent,trial_name,trial_number
11651,,34488,36,0.8,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,"Very interested study, it is interesting see how results can be manipulated to present them in a favourable or unfavourable light.",low,placeholder,Higher Degree,1580337139884,placeholder,82,female,English,5c6170988534ec00013bcb40,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all|some|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:19:53 GMT+0000 (GMT),1580336393189,0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|1|1|0,12.444916666666666,main_trials,8
11651,,17229,36,0.8,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,"Very interested study, it is interesting see how results can be manipulated to present them in a favourable or unfavourable light.",high,placeholder,Higher Degree,1580337139884,placeholder,82,female,English,5c6170988534ec00013bcb40,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:19:53 GMT+0000 (GMT),1580336393189,0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0|1|0|0|0|0,12.444916666666666,main_trials,9
11651,,25271,36,0.7,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,"Very interested study, it is interesting see how results can be manipulated to present them in a favourable or unfavourable light.",high,placeholder,Higher Degree,1580337139884,placeholder,82,female,English,5c6170988534ec00013bcb40,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,many|many|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:19:53 GMT+0000 (GMT),1580336393189,0|0|1|1|1|1|0|0|1|0|0|0|1|0|1|0|1|1|1|1|1|0|1|1|1|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|1,12.444916666666666,main_trials,10
11651,,22766,36,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,"Very interested study, it is interesting see how results can be manipulated to present them in a favourable or unfavourable light.",high,placeholder,Higher Degree,1580337139884,placeholder,82,female,English,5c6170988534ec00013bcb40,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|many|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:19:53 GMT+0000 (GMT),1580336393189,0|0|0|0|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|1|1|1|1|1|0|0|0|1|1|0|1|0|0|0|1|1|0|1|1|1|1|1|1|0|0|0|0|1|0|0|0|0|1,12.444916666666666,main_trials,11
11651,,16584,36,0.6,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,"Very interested study, it is interesting see how results can be manipulated to present them in a favourable or unfavourable light.",high,placeholder,Higher Degree,1580337139884,placeholder,82,female,English,5c6170988534ec00013bcb40,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|many|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:19:53 GMT+0000 (GMT),1580336393189,1|0|1|0|1|0|0|1|0|0|1|0|0|1|1|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|1|1|0|0|0|1|0|0|0|0|1|0|0|1|0|1|0|0|1,12.444916666666666,main_trials,12
11651,,20439,36,0.3,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,"Very interested study, it is interesting see how results can be manipulated to present them in a favourable or unfavourable light.",low,placeholder,Higher Degree,1580337139884,placeholder,82,female,English,5c6170988534ec00013bcb40,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:19:53 GMT+0000 (GMT),1580336393189,0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|0|1|1|1|0|0|0|0|0|1|0|1|1|1|1|1|0|0|1|1|1|0|1|1|1|1|0|1|1|1|0|1|0|0|0|1|1|1|1|1|1|1|1|1|0,12.444916666666666,main_trials,13
11651,,29440,36,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,"Very interested study, it is interesting see how results can be manipulated to present them in a favourable or unfavourable light.",high,placeholder,Higher Degree,1580337139884,placeholder,82,female,English,5c6170988534ec00013bcb40,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|some|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:19:53 GMT+0000 (GMT),1580336393189,1|1|1|1|1|1|1|1|1|1|0|1|0|0|1|1|1|1|1|1|1|0|1|1|0|1|0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|0|0|0|1|1|1|1|1|1|1|1|1|0|1|0|1,12.444916666666666,main_trials,14
11650,,117663,30,0.9,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,NA,Graduated College,1580336652301,NA,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0,12.826866666666668,training_trials,1
11650,,25371,30,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,NA,Graduated College,1580336652301,NA,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|most|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,0|0|1|1|1|0|0|0|1|1|0|0|1|1|1|0|1|1|0|1|0|0|1|0|0|0|1|1|1|0|0|1|1|0|0|0|0|0|0|0|1|1|0|0|0|1|1|0|1|0|0|0|1|1|1|1|0|1|1|1,12.826866666666668,training_trials,2
11650,,35523,30,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,NA,Graduated College,1580336652301,NA,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|some|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|1|1|0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|0|1|1|1|1,12.826866666666668,training_trials,3
11650,,51536,30,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|many|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,0|1|1|1|0|0|1|1|0|1|1|1|0|1|0|0|1|0|1|1|1|0|0|0|1|1|0|1|0|0|1|1|0|1|1|0|0|1|0|1|0|0|1|0|1|1|1|1|0|1|1|0|0|1|0|0|0|0|0|0,12.826866666666668,main_trials,1
11650,,31611,30,0.7,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,few|few|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,0|1|0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|1|1|0|0|0|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|1|0|0,12.826866666666668,main_trials,2
11650,,15561,30,0.3,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|some|,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,1|1|0|0|1|0|1|0|0|1|0|1|1|1|1|1|0|1|1|1|0|0|1|1|1|0|1|1|1|0|1|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|0|1|1|1|1|1|0|1|0|0|0|0|1|0,12.826866666666668,main_trials,3
11650,,24810,30,0.6,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,many|most|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,0|0|0|1|1|0|0|1|1|0|0|1|0|1|0|0|0|1|0|1|0|1|0|0|1|0|1|1|1|1|0|0|1|1|1|0|0|0|1|1|1|0|0|0|1|0|0|0|1|0|0|0|1|0|1|0|1|0|0|0,12.826866666666668,main_trials,4
11650,,17657,30,0.7,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,many|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|1|1|1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|1|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|1|1|1|1|1|0,12.826866666666668,main_trials,5
11650,,32496,30,0.4,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|some|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,1|1|0|0|1|1|1|1|1|0|1|0|0|1|1|1|0|0|1|1|0|1|1|0|1|0|0|0|1|0|1|1|1|1|1|1|1|1|1|0|0|1|0|1|0|0|1|1|1|0|0|1|1|0|1|1|0|1|1|1,12.826866666666668,main_trials,6
11650,,16768,30,0.4,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,1|0|1|0|1|1|0|0|0|1|0|1|0|0|0|1|0|1|1|1|1|1|0|1|0|1|0|0|0|0|1|1|0|0|1|1|0|1|1|1|1|0|1|0|1|0|1|0|1|1|0|1|1|1|1|0|0|1|0|1,12.826866666666668,main_trials,7
11650,,13480,30,0.8,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,1|0|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0,12.826866666666668,main_trials,8
11650,,24383,30,0.8,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,0|0|1|0|0|0|1|0|0|1|0|1|0|0|0|1|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0,12.826866666666668,main_trials,9
11650,,35426,30,0.3,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,1|1|1|1|1|1|1|0|1|1|0|1|0|1|1|1|0|1|1|1|0|1|1|1|0|0|0|1|1|1|0|1|0|1|1|1|0|1|1|1|1|0|0|1|0|1|0|1|0|1|1|1|0|1|0|0|0|0|0|1,12.826866666666668,main_trials,10
11650,,29744,30,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|some|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,0|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|1|1|0|1|1|1|0|1|1|0|1|1|0|0|1|1|1|1|0|1|0|0|0|1|1|1|0|1|1|1|1,12.826866666666668,main_trials,11
11650,,49196,30,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,many|few|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,1|0|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|0|1|0|1|1|0|0|1|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|1,12.826866666666668,main_trials,12
11650,,15758,30,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,some|some|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,0|0|0|1|0|0|1|1|1|0|0|1|1|1|1|0|0|1|0|1|0|1|1|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|1|1|0|1|1|0|1|1|0|1|1|1|0|1|1|0|0|1|0|1|1|0,12.826866666666668,main_trials,13
11650,,19105,30,0.6,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Graduated College,1580336652301,placeholder,82,female,English,5d31dc6e42678e001a0bdedd,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,many|some|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:11:22 GMT+0000 (Greenwich Mean Time),1580335882689,0|0|1|1|1|0|0|0|0|1|1|0|0|1|1|1|1|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|1|0|1|0|1|0|1|0|0|1|1|0|1|0|1|0|0|1|0|1|1|0|0|1,12.826866666666668,main_trials,14
11649,,34605,22,0.9,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,NA,Higher Degree,1580336488442,NA,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13.875533333333333,training_trials,1
11649,,40374,22,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,NA,Higher Degree,1580336488442,NA,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,none|all|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,0|1|0|0|1|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|1|1|0|0|1|0|1|1|0|0|0|0|0|1|0|1|0|0|0|0|1|0|1|1|0|1|0|1|0|1|0|0|1|0|1|1|0|0|0|1,13.875533333333333,training_trials,2
11649,,35164,22,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,NA,Higher Degree,1580336488442,NA,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|some|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,1|1|1|1|1|1|0|1|1|1|1|1|0|0|0|1|1|1|0|0|1|0|1|0|1|1|1|0|0|1|1|1|1|0|0|1|0|1|1|1|1|1|1|1|1|0|1|1|0|0|0|0|0|1|0|1|1|1|1|1,13.875533333333333,training_trials,3
11649,,21436,22,0.6,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,1|1|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0|1|1|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|1|0|0|1|1|1|1,13.875533333333333,main_trials,1
11649,,20638,22,0.6,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,none|all|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0,13.875533333333333,main_trials,2
11649,,19797,22,0.7,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|some|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,0|1|1|1|0|0|1|0|0|1|0|0|1|0|0|1|1|1|1|0|0|1|0|0|1|0|0|0|1|1|0|0|1|0|0|1|0|1|0|0|1|0|1|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0,13.875533333333333,main_trials,3
11649,,33557,22,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,many|some|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,1|1|1|1|0|1|1|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|0|1|1|0|1|1|0|1|1|1|1|1|0|1|1|1|0|1|1|1|1|0|0|1|1|1|1|1|1|1|1|0|0|1|1|1|1,13.875533333333333,main_trials,4
11649,,16617,22,0.7,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,none|all|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,0|0|0|1|0|1|0|0|0|1|0|1|0|1|1|1|0|1|1|1|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0,13.875533333333333,main_trials,5
11649,,29686,22,0.4,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|many|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,0|1|0|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|1|1|0|1|0|1|1|1|1|1|0|1|1|1|1|1|0|1|1|1|1|1|1|1|0|1|0|0|1|0|0|0|1|1|1|1|1|1|1|0|0,13.875533333333333,main_trials,6
11649,,15191,22,0.8,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|1|0|0|1|0|0|0|1|0|0|0|0|0|0,13.875533333333333,main_trials,7
11649,,14918,22,0.2,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,none|all|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1|1|1|1|0|1|0|1|1|1|0|1|1|1|1|0|0|1|1|1|1|1|1,13.875533333333333,main_trials,8
11649,,13554,22,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,1|0|1|1|1|1|0|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|0|1|0|0|0|0|1|0|1|0|1|0|0|1|0|1|1|0|1|0|0|1|0|1|1|1|0|1,13.875533333333333,main_trials,9
11649,,155552,22,0.5,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,low,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all|many|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,0|0|1|0|1|0|0|1|0|1|0|0|1|0|1|1|0|1|0|0|0|0|0|1|0|1|1|1|0|1|1|0|1|1|1|0|0|1|0|0|1|0|1|0|1|1|0|0|0|1|0|0|1|0|1|0|1|0|1|1,13.875533333333333,main_trials,10
11649,,15214,22,0.3,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|some|wrong,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,1|0|1|1|1|0|1|1|1|0|1|0|0|1|0|1|1|1|1|1|1|0|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|1|0|0|1|1|1|1|1,13.875533333333333,main_trials,11
11649,,13112,22,0.8,all|most|many|some|few|none,all|most|many|some|few|none,right|wrong,12,,high,placeholder,Higher Degree,1580336488442,placeholder,82,female,English,5b0f53729663ee000145cb53,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all|most|right,5,In this exam,of the students got,of the questions,.,Wed Jan 29 2020 22:07:35 GMT+0000 (Greenwich Mean Time),1580335655910,0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|1|1|0|0,13.875533333333333,main_trials,12
