submission_id,QUD,RT,age,choice_options_1,choice_options_2,choice_options_3,column_number,comments,condition,correct,education,endTime,expected,experiment_id,gender,languages,prolific_id,question,response,row_number,sentence_chunk_1,sentence_chunk_2,sentence_chunk_3,sentence_chunk_4,sitation_number,situation,startDate,startTime,stimulus,timeSpent,trial_name,trial_number
11722,,38327,22,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1580402221335,placeholder,83,female,English,5b96bd9c166e880001b87ff4,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,none|none|wrong,12|12|12|12|12,In this exam,of the students got,of the questions,.,20,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\f\f\f'}], ""number"" => 20, ""sequence"" => [""AAAAA""], ""truth_table"" => []}",Thu Jan 30 2020 16:25:07 GMT+0000 (Greenwich Mean Time),1580401507609,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,11.895433333333333,main_trials,17
11722,,15184,22,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580402221335,placeholder,83,female,English,5b96bd9c166e880001b87ff4,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,none|none|right,0|0|0|0|0,In this exam,of the students got,of the questions,.,10,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [0, 0, 0, 0, 0]}], ""number"" => 10, ""sequence"" => [""DDDDD""], ""truth_table"" => []}",Thu Jan 30 2020 16:25:07 GMT+0000 (Greenwich Mean Time),1580401507609,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11.895433333333333,main_trials,18
11722,,14330,22,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580402221335,placeholder,83,female,English,5b96bd9c166e880001b87ff4,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|all|right,12|12|9|3|3,In this exam,of the students got,of the questions,.,15,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 3, 3]}], ""number"" => 15, ""sequence"" => [""ABBBC"", ""ABBCC"", ""AABCC"", ""AABBC""], ""truth_table"" => []}",Thu Jan 30 2020 16:25:07 GMT+0000 (Greenwich Mean Time),1580401507609,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,11.895433333333333,main_trials,19
11722,,8748,22,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1580402221335,placeholder,83,female,English,5b96bd9c166e880001b87ff4,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|all|wrong,9|9|0|0|0,In this exam,of the students got,of the questions,.,3,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 0, 0, 0]}], ""number"" => 3, ""sequence"" => [""BDDDD"", ""BBDDD"", ""BCDDD""], ""truth_table"" => []}",Thu Jan 30 2020 16:25:07 GMT+0000 (Greenwich Mean Time),1580401507609,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11.895433333333333,main_trials,20
11724,,17982,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|none|right,12|12|0|0|0,In this exam,of the students got,of the questions,.,4,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 0, 0, 0]}], ""number"" => 4, ""sequence"" => [""ADDDD"", ""AADDD"", ""ABDDD"", ""ACDDD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,training_trials,1
11724,,7957,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|all|right,12|12|0|0|0,In this exam,of the students got,of the questions,.,4,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 0, 0, 0]}], ""number"" => 4, ""sequence"" => [""ADDDD"", ""AADDD"", ""ABDDD"", ""ACDDD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,training_trials,2
11724,,11438,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|most|right,9|9|3|3|3,In this exam,of the students got,of the questions,.,12,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 3, 3, 3]}], ""number"" => 12, ""sequence"" => [""BCCCC"", ""BBCCC""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,4.478433333333333,training_trials,3
11724,,6894,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,some|most|wrong,9|9|3|3|3,In this exam,of the students got,of the questions,.,12,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 3, 3, 3]}], ""number"" => 12, ""sequence"" => [""BCCCC"", ""BBCCC""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,4.478433333333333,training_trials,4
11724,,8807,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all|most|wrong,3|3|3|3|3,In this exam,of the students got,of the questions,.,11,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [3, 3, 3, 3, 3]}], ""number"" => 11, ""sequence"" => [""CCCCC""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,1
11724,,9702,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|most|right,12|12|9|0|0,In this exam,of the students got,of the questions,.,8,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 0, 0]}], ""number"" => 8, ""sequence"" => [""ABBBD"", ""ABBDD"", ""AABDD"", ""ABBBD"", ""ABBCD"", ""AABCD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,2
11724,,5934,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|most|right,12|12|9|9|9,In this exam,of the students got,of the questions,.,18,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\t\t\t'}], ""number"" => 18, ""sequence"" => [""ABBBB"", ""AABBB""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0,4.478433333333333,main_trials,3
11724,,8742,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|all|right,12|12|3|3|3,In this exam,of the students got,of the questions,.,13,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 3, 3, 3]}], ""number"" => 13, ""sequence"" => [""ACCCC"", ""AACCC"", ""ABCCC""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,4
11724,,10510,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,some|some|wrong,9|9|9|9|9,In this exam,of the students got,of the questions,.,17,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\t\t\t\t\t'}], ""number"" => 17, ""sequence"" => [""BBBBB""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0,4.478433333333333,main_trials,5
11724,,11622,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|most|wrong,12|12|3|0|0,In this exam,of the students got,of the questions,.,1,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 3, 0, 0]}], ""number"" => 1, ""sequence"" => [""ACCCD"", ""ACCDD"", ""AACDD"", ""AACCD"", ""ABCDD"", ""ABCCD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,6
11724,,9567,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|all|right,12|12|0|0|0,In this exam,of the students got,of the questions,.,4,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 0, 0, 0]}], ""number"" => 4, ""sequence"" => [""ADDDD"", ""AADDD"", ""ABDDD"", ""ACDDD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,7
11724,,8574,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,most|all|right,12|12|12|0|0,In this exam,of the students got,of the questions,.,9,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 12, 0, 0]}], ""number"" => 9, ""sequence"" => [""AAADD"", ""AAAAD"", ""AAABD"", ""AAACD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,8
11724,,12231,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,none|none|wrong,12|12|12|12|12,In this exam,of the students got,of the questions,.,20,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\f\f\f'}], ""number"" => 20, ""sequence"" => [""AAAAA""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,4.478433333333333,main_trials,9
11724,,10214,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|most|wrong,3|3|3|0|0,In this exam,of the students got,of the questions,.,5,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [3, 3, 3, 0, 0]}], ""number"" => 5, ""sequence"" => [""CCCDD"", ""CCCCD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,10
11724,,5862,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|some|right,3|3|0|0|0,In this exam,of the students got,of the questions,.,2,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [3, 3, 0, 0, 0]}], ""number"" => 2, ""sequence"" => [""CDDDD"", ""CCDDD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,11
11724,,6470,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|most|right,9|9|9|0|0,In this exam,of the students got,of the questions,.,7,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 9, 0, 0]}], ""number"" => 7, ""sequence"" => [""BBBDD"", ""BBBBD"", ""BBBCD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,12
11724,,6879,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|most|right,9|9|3|3|3,In this exam,of the students got,of the questions,.,12,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 3, 3, 3]}], ""number"" => 12, ""sequence"" => [""BCCCC"", ""BBCCC""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,13
11724,,5319,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,some|most|wrong,12|12|12|3|3,In this exam,of the students got,of the questions,.,16,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 12, 3, 3]}], ""number"" => 16, ""sequence"" => [""AAACC"", ""AAAAC"", ""AAABC""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,14
11724,,6767,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|most|wrong,9|9|3|0|0,In this exam,of the students got,of the questions,.,6,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 3, 0, 0]}], ""number"" => 6, ""sequence"" => [""BCCCD"", ""BCCDD"", ""BBCDD"", ""BBCCD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,15
11724,,6007,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,some|some|wrong,12|12|12|9|9,In this exam,of the students got,of the questions,.,19,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\f\t\t'}], ""number"" => 19, ""sequence"" => [""AAABB"", ""AAAAB""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0,4.478433333333333,main_trials,16
11724,,5214,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|most|right,9|9|9|3|3,In this exam,of the students got,of the questions,.,14,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 9, 3, 3]}], ""number"" => 14, ""sequence"" => [""BBBCC"", ""BBBBC""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,17
11724,,6086,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all|all|wrong,0|0|0|0|0,In this exam,of the students got,of the questions,.,10,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [0, 0, 0, 0, 0]}], ""number"" => 10, ""sequence"" => [""DDDDD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,18
11724,,9559,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,some|most|wrong,12|12|9|3|3,In this exam,of the students got,of the questions,.,15,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 3, 3]}], ""number"" => 15, ""sequence"" => [""ABBBC"", ""ABBCC"", ""AABCC"", ""AABBC""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,19
11724,,7134,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580407130044,placeholder,83,female,English,596d751d27a2f9000110085a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|most|right,9|9|0|0|0,In this exam,of the students got,of the questions,.,3,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 0, 0, 0]}], ""number"" => 3, ""sequence"" => [""BDDDD"", ""BBDDD"", ""BCDDD""], ""truth_table"" => []}",Thu Jan 30 2020 11:54:21 GMT-0600 (Central Standard Time),1580406861338,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4.478433333333333,main_trials,20
11727,,46012,29,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated College,1580407224124,placeholder,83,male,English,5b76d0f5fca8d9000139404c,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|all|wrong,12|12|0|0|0,In this exam,of the students got,of the questions,.,4,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 0, 0, 0]}], ""number"" => 4, ""sequence"" => [""ADDDD"", ""AADDD"", ""ABDDD"", ""ACDDD""], ""truth_table"" => []}",Thu Jan 30 2020 12:53:38 GMT-0500 (Eastern Standard Time),1580406818608,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6.7586,training_trials,1
11727,,16662,29,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated College,1580407224124,placeholder,83,male,English,5b76d0f5fca8d9000139404c,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some|most|right,9|9|3|3|3,In this exam,of the students got,of the questions,.,12,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 3, 3, 3]}], ""number"" => 12, ""sequence"" => [""BCCCC"", ""BBCCC""], ""truth_table"" => []}",Thu Jan 30 2020 12:53:38 GMT-0500 (Eastern Standard Time),1580406818608,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,6.7586,training_trials,2
11727,,7911,29,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated College,1580407224124,placeholder,83,male,English,5b76d0f5fca8d9000139404c,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,most|most|wrong,9|9|3|3|3,In this exam,of the students got,of the questions,.,12,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 3, 3, 3]}], ""number"" => 12, ""sequence"" => [""BCCCC"", ""BBCCC""], ""truth_table"" => []}",Thu Jan 30 2020 12:53:38 GMT-0500 (Eastern Standard Time),1580406818608,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,6.7586,training_trials,3
